,DownVotes,Outlier,Reputation,UpVotes,Views,postId,userId
7022,82,UpVotes,44152,2156,7357,33764,686
7023,82,UpVotes,44152,2156,7357,33789,686
7024,82,UpVotes,44152,2156,7357,33833,686
7025,82,UpVotes,44152,2156,7357,33915,686
7026,82,UpVotes,44152,2156,7357,33973,686
7027,82,UpVotes,44152,2156,7357,33975,686
7028,82,UpVotes,44152,2156,7357,33983,686
7029,82,UpVotes,44152,2156,7357,34018,686
7030,82,UpVotes,44152,2156,7357,34128,686
7031,82,UpVotes,44152,2156,7357,34152,686
7032,82,UpVotes,44152,2156,7357,34281,686
7033,82,UpVotes,44152,2156,7357,34321,686
7034,82,UpVotes,44152,2156,7357,34504,686
7035,82,UpVotes,44152,2156,7357,34526,686
7036,82,UpVotes,44152,2156,7357,34531,686
7037,82,UpVotes,44152,2156,7357,34546,686
7038,82,UpVotes,44152,2156,7357,34591,686
7039,82,UpVotes,44152,2156,7357,34766,686
7040,82,UpVotes,44152,2156,7357,34800,686
7041,82,UpVotes,44152,2156,7357,34802,686
7042,82,UpVotes,44152,2156,7357,34811,686
7043,82,UpVotes,44152,2156,7357,34884,686
7044,82,UpVotes,44152,2156,7357,34906,686
7045,82,UpVotes,44152,2156,7357,35075,686
7046,82,UpVotes,44152,2156,7357,35103,686
7047,82,UpVotes,44152,2156,7357,35124,686
7048,82,UpVotes,44152,2156,7357,35139,686
7049,82,UpVotes,44152,2156,7357,35162,686
7050,82,UpVotes,44152,2156,7357,35232,686
7051,82,UpVotes,44152,2156,7357,35234,686
7052,82,UpVotes,44152,2156,7357,35314,686
7053,82,UpVotes,44152,2156,7357,35360,686
7054,82,UpVotes,44152,2156,7357,35398,686
7055,82,UpVotes,44152,2156,7357,35437,686
7056,82,UpVotes,44152,2156,7357,35504,686
7057,82,UpVotes,44152,2156,7357,35519,686
7058,82,UpVotes,44152,2156,7357,35534,686
7059,82,UpVotes,44152,2156,7357,35541,686
7060,82,UpVotes,44152,2156,7357,35565,686
7061,82,UpVotes,44152,2156,7357,35567,686
7062,82,UpVotes,44152,2156,7357,35571,686
7063,82,UpVotes,44152,2156,7357,35614,686
7064,82,UpVotes,44152,2156,7357,35914,686
7065,82,UpVotes,44152,2156,7357,35958,686
7066,82,UpVotes,44152,2156,7357,36290,686
7067,82,UpVotes,44152,2156,7357,36359,686
7068,82,UpVotes,44152,2156,7357,37685,686
7069,82,UpVotes,44152,2156,7357,37735,686
7070,82,UpVotes,44152,2156,7357,37739,686
7071,82,UpVotes,44152,2156,7357,37799,686
7072,82,UpVotes,44152,2156,7357,37817,686
7073,82,UpVotes,44152,2156,7357,37855,686
7074,82,UpVotes,44152,2156,7357,37860,686
7075,82,UpVotes,44152,2156,7357,37869,686
7076,82,UpVotes,44152,2156,7357,37873,686
7077,82,UpVotes,44152,2156,7357,37876,686
7078,82,UpVotes,44152,2156,7357,37952,686
7079,82,UpVotes,44152,2156,7357,38020,686
7080,82,UpVotes,44152,2156,7357,38025,686
7081,82,UpVotes,44152,2156,7357,38095,686
7082,82,UpVotes,44152,2156,7357,38096,686
7083,82,UpVotes,44152,2156,7357,38112,686
7084,82,UpVotes,44152,2156,7357,38135,686
7085,82,UpVotes,44152,2156,7357,38173,686
7086,82,UpVotes,44152,2156,7357,38178,686
7087,82,UpVotes,44152,2156,7357,38265,686
7088,82,UpVotes,44152,2156,7357,38274,686
7089,82,UpVotes,44152,2156,7357,38284,686
7090,82,UpVotes,44152,2156,7357,38289,686
7091,82,UpVotes,44152,2156,7357,38291,686
7092,82,UpVotes,44152,2156,7357,38312,686
7093,82,UpVotes,44152,2156,7357,38331,686
7094,82,UpVotes,44152,2156,7357,38332,686
7095,82,UpVotes,44152,2156,7357,38333,686
7096,82,UpVotes,44152,2156,7357,38334,686
7097,82,UpVotes,44152,2156,7357,38335,686
7098,82,UpVotes,44152,2156,7357,38336,686
7099,82,UpVotes,44152,2156,7357,38340,686
7100,82,UpVotes,44152,2156,7357,38342,686
7101,82,UpVotes,44152,2156,7357,38343,686
7102,82,UpVotes,44152,2156,7357,38344,686
7103,82,UpVotes,44152,2156,7357,38373,686
7104,82,UpVotes,44152,2156,7357,38375,686
7105,82,UpVotes,44152,2156,7357,38376,686
7106,82,UpVotes,44152,2156,7357,38426,686
7107,82,UpVotes,44152,2156,7357,38458,686
7108,82,UpVotes,44152,2156,7357,38469,686
7109,82,UpVotes,44152,2156,7357,38471,686
7110,82,UpVotes,44152,2156,7357,38473,686
7111,82,UpVotes,44152,2156,7357,38517,686
7112,82,UpVotes,44152,2156,7357,38519,686
7113,82,UpVotes,44152,2156,7357,38559,686
7114,82,UpVotes,44152,2156,7357,38574,686
7115,82,UpVotes,44152,2156,7357,38583,686
7116,82,UpVotes,44152,2156,7357,38603,686
7117,82,UpVotes,44152,2156,7357,38643,686
7118,82,UpVotes,44152,2156,7357,38644,686
7119,82,UpVotes,44152,2156,7357,38645,686
7120,82,UpVotes,44152,2156,7357,38677,686
7121,82,UpVotes,44152,2156,7357,38778,686
7122,82,UpVotes,44152,2156,7357,38779,686
7123,82,UpVotes,44152,2156,7357,38825,686
7124,82,UpVotes,44152,2156,7357,38851,686
7125,82,UpVotes,44152,2156,7357,38855,686
7126,82,UpVotes,44152,2156,7357,38857,686
7127,82,UpVotes,44152,2156,7357,38858,686
7128,82,UpVotes,44152,2156,7357,38860,686
7129,82,UpVotes,44152,2156,7357,38878,686
7130,82,UpVotes,44152,2156,7357,38880,686
7131,82,UpVotes,44152,2156,7357,38911,686
7132,82,UpVotes,44152,2156,7357,38966,686
7133,82,UpVotes,44152,2156,7357,38969,686
7134,82,UpVotes,44152,2156,7357,39003,686
7135,82,UpVotes,44152,2156,7357,39009,686
7136,82,UpVotes,44152,2156,7357,39091,686
7137,82,UpVotes,44152,2156,7357,39095,686
7138,82,UpVotes,44152,2156,7357,39108,686
7139,82,UpVotes,44152,2156,7357,39145,686
7140,82,UpVotes,44152,2156,7357,39146,686
7141,82,UpVotes,44152,2156,7357,39228,686
7142,82,UpVotes,44152,2156,7357,39248,686
7143,82,UpVotes,44152,2156,7357,39281,686
7144,82,UpVotes,44152,2156,7357,39329,686
7145,82,UpVotes,44152,2156,7357,39331,686
7146,82,UpVotes,44152,2156,7357,40346,686
7147,82,UpVotes,44152,2156,7357,40376,686
7148,82,UpVotes,44152,2156,7357,40380,686
7149,82,UpVotes,44152,2156,7357,40386,686
7150,82,UpVotes,44152,2156,7357,40428,686
7151,82,UpVotes,44152,2156,7357,40431,686
7152,82,UpVotes,44152,2156,7357,40433,686
7153,82,UpVotes,44152,2156,7357,40435,686
7154,82,UpVotes,44152,2156,7357,40438,686
7155,82,UpVotes,44152,2156,7357,40440,686
7156,82,UpVotes,44152,2156,7357,40478,686
7157,82,UpVotes,44152,2156,7357,40488,686
7158,82,UpVotes,44152,2156,7357,40489,686
7159,82,UpVotes,44152,2156,7357,40509,686
7160,82,UpVotes,44152,2156,7357,40513,686
7161,82,UpVotes,44152,2156,7357,40521,686
7162,82,UpVotes,44152,2156,7357,40523,686
7163,82,UpVotes,44152,2156,7357,40525,686
7164,82,UpVotes,44152,2156,7357,40526,686
7165,82,UpVotes,44152,2156,7357,40547,686
7166,82,UpVotes,44152,2156,7357,40562,686
7167,82,UpVotes,44152,2156,7357,40619,686
7168,82,UpVotes,44152,2156,7357,40662,686
7169,82,UpVotes,44152,2156,7357,40669,686
7170,82,UpVotes,44152,2156,7357,40671,686
7171,82,UpVotes,44152,2156,7357,40682,686
7172,82,UpVotes,44152,2156,7357,40683,686
7173,82,UpVotes,44152,2156,7357,40690,686
7174,82,UpVotes,44152,2156,7357,40694,686
7175,82,UpVotes,44152,2156,7357,40699,686
7176,82,UpVotes,44152,2156,7357,40738,686
7177,82,UpVotes,44152,2156,7357,40781,686
7178,82,UpVotes,44152,2156,7357,40821,686
7179,82,UpVotes,44152,2156,7357,40825,686
7180,82,UpVotes,44152,2156,7357,40832,686
7181,82,UpVotes,44152,2156,7357,40834,686
7182,82,UpVotes,44152,2156,7357,40836,686
7183,82,UpVotes,44152,2156,7357,40837,686
7184,82,UpVotes,44152,2156,7357,40839,686
7185,82,UpVotes,44152,2156,7357,40843,686
7186,82,UpVotes,44152,2156,7357,40844,686
7187,82,UpVotes,44152,2156,7357,40845,686
7188,82,UpVotes,44152,2156,7357,40864,686
7189,82,UpVotes,44152,2156,7357,40877,686
7190,82,UpVotes,44152,2156,7357,40909,686
7191,82,UpVotes,44152,2156,7357,40912,686
7192,82,UpVotes,44152,2156,7357,40915,686
7193,82,UpVotes,44152,2156,7357,40917,686
7194,82,UpVotes,44152,2156,7357,40918,686
7195,82,UpVotes,44152,2156,7357,40937,686
7196,82,UpVotes,44152,2156,7357,40946,686
7197,82,UpVotes,44152,2156,7357,40968,686
7198,82,UpVotes,44152,2156,7357,41017,686
7199,82,UpVotes,44152,2156,7357,41018,686
7200,82,UpVotes,44152,2156,7357,41069,686
7201,82,UpVotes,44152,2156,7357,41184,686
7202,82,UpVotes,44152,2156,7357,41258,686
7203,82,UpVotes,44152,2156,7357,41299,686
7204,82,UpVotes,44152,2156,7357,41337,686
7205,82,UpVotes,44152,2156,7357,41357,686
7206,82,UpVotes,44152,2156,7357,41371,686
7207,82,UpVotes,44152,2156,7357,41423,686
7208,82,UpVotes,44152,2156,7357,41433,686
7209,82,UpVotes,44152,2156,7357,41459,686
7210,82,UpVotes,44152,2156,7357,41499,686
7211,82,UpVotes,44152,2156,7357,41501,686
7212,82,UpVotes,44152,2156,7357,41502,686
7213,82,UpVotes,44152,2156,7357,41534,686
7214,82,UpVotes,44152,2156,7357,41548,686
7215,82,UpVotes,44152,2156,7357,41560,686
7216,82,UpVotes,44152,2156,7357,41593,686
7217,82,UpVotes,44152,2156,7357,41594,686
7218,82,UpVotes,44152,2156,7357,41631,686
7219,82,UpVotes,44152,2156,7357,41634,686
7220,82,UpVotes,44152,2156,7357,41666,686
7221,82,UpVotes,44152,2156,7357,41667,686
7222,82,UpVotes,44152,2156,7357,41675,686
7223,82,UpVotes,44152,2156,7357,41679,686
7224,82,UpVotes,44152,2156,7357,41858,686
7225,82,UpVotes,44152,2156,7357,41864,686
7226,82,UpVotes,44152,2156,7357,41878,686
7227,82,UpVotes,44152,2156,7357,41887,686
7228,82,UpVotes,44152,2156,7357,41907,686
7229,82,UpVotes,44152,2156,7357,41929,686
7230,82,UpVotes,44152,2156,7357,42971,686
7231,82,UpVotes,44152,2156,7357,43008,686
7232,82,UpVotes,44152,2156,7357,43041,686
7233,82,UpVotes,44152,2156,7357,43133,686
7234,82,UpVotes,44152,2156,7357,43139,686
7235,82,UpVotes,44152,2156,7357,43148,686
7236,82,UpVotes,44152,2156,7357,43352,686
7237,82,UpVotes,44152,2156,7357,43373,686
7238,82,UpVotes,44152,2156,7357,43485,686
7239,82,UpVotes,44152,2156,7357,43486,686
7240,82,UpVotes,44152,2156,7357,43565,686
7241,82,UpVotes,44152,2156,7357,43644,686
7242,82,UpVotes,44152,2156,7357,43646,686
7243,82,UpVotes,44152,2156,7357,43774,686
7244,82,UpVotes,44152,2156,7357,44057,686
7245,82,UpVotes,44152,2156,7357,44075,686
7246,82,UpVotes,44152,2156,7357,44150,686
7247,82,UpVotes,44152,2156,7357,44258,686
7248,82,UpVotes,44152,2156,7357,44260,686
7249,82,UpVotes,44152,2156,7357,44326,686
7250,82,UpVotes,44152,2156,7357,44337,686
7251,82,UpVotes,44152,2156,7357,44353,686
7252,82,UpVotes,44152,2156,7357,44354,686
7253,82,UpVotes,44152,2156,7357,44375,686
7254,82,UpVotes,44152,2156,7357,44376,686
7255,82,UpVotes,44152,2156,7357,44406,686
7256,82,UpVotes,44152,2156,7357,44428,686
7257,82,UpVotes,44152,2156,7357,44519,686
7258,82,UpVotes,44152,2156,7357,44539,686
7259,82,UpVotes,44152,2156,7357,44547,686
7260,82,UpVotes,44152,2156,7357,44696,686
7261,82,UpVotes,44152,2156,7357,44764,686
7262,82,UpVotes,44152,2156,7357,44802,686
7263,82,UpVotes,44152,2156,7357,44851,686
7264,82,UpVotes,44152,2156,7357,44920,686
7265,82,UpVotes,44152,2156,7357,44988,686
7266,82,UpVotes,44152,2156,7357,45057,686
7267,82,UpVotes,44152,2156,7357,45265,686
7268,82,UpVotes,44152,2156,7357,45342,686
7269,82,UpVotes,44152,2156,7357,45343,686
7270,82,UpVotes,44152,2156,7357,45423,686
7271,82,UpVotes,44152,2156,7357,45424,686
7272,82,UpVotes,44152,2156,7357,45448,686
7273,82,UpVotes,44152,2156,7357,45490,686
7274,82,UpVotes,44152,2156,7357,45492,686
7275,82,UpVotes,44152,2156,7357,45495,686
7276,82,UpVotes,44152,2156,7357,45512,686
7277,82,UpVotes,44152,2156,7357,45514,686
7278,82,UpVotes,44152,2156,7357,45517,686
7279,82,UpVotes,44152,2156,7357,45519,686
7280,82,UpVotes,44152,2156,7357,45534,686
7281,82,UpVotes,44152,2156,7357,45573,686
7282,82,UpVotes,44152,2156,7357,45697,686
7283,82,UpVotes,44152,2156,7357,45698,686
7284,82,UpVotes,44152,2156,7357,45785,686
7285,82,UpVotes,44152,2156,7357,45786,686
7286,82,UpVotes,44152,2156,7357,45832,686
7287,82,UpVotes,44152,2156,7357,45834,686
7288,82,UpVotes,44152,2156,7357,45869,686
7289,82,UpVotes,44152,2156,7357,45970,686
7290,82,UpVotes,44152,2156,7357,46023,686
7291,82,UpVotes,44152,2156,7357,46111,686
7292,82,UpVotes,44152,2156,7357,46133,686
7293,82,UpVotes,44152,2156,7357,46274,686
7294,82,UpVotes,44152,2156,7357,46275,686
7295,82,UpVotes,44152,2156,7357,46297,686
7296,82,UpVotes,44152,2156,7357,46323,686
7297,82,UpVotes,44152,2156,7357,46324,686
7298,82,UpVotes,44152,2156,7357,46331,686
7299,82,UpVotes,44152,2156,7357,46335,686
7300,82,UpVotes,44152,2156,7357,46378,686
7301,82,UpVotes,44152,2156,7357,46381,686
7302,82,UpVotes,44152,2156,7357,46411,686
7303,82,UpVotes,44152,2156,7357,46435,686
7304,82,UpVotes,44152,2156,7357,46533,686
7305,82,UpVotes,44152,2156,7357,46552,686
7306,82,UpVotes,44152,2156,7357,46556,686
7307,82,UpVotes,44152,2156,7357,46560,686
7308,82,UpVotes,44152,2156,7357,46569,686
7309,82,UpVotes,44152,2156,7357,46617,686
7310,82,UpVotes,44152,2156,7357,46645,686
7311,82,UpVotes,44152,2156,7357,46678,686
7312,82,UpVotes,44152,2156,7357,46680,686
7313,82,UpVotes,44152,2156,7357,46793,686
7314,82,UpVotes,44152,2156,7357,46861,686
7315,82,UpVotes,44152,2156,7357,46906,686
7316,82,UpVotes,44152,2156,7357,46976,686
7317,82,UpVotes,44152,2156,7357,47023,686
7318,82,UpVotes,44152,2156,7357,47031,686
7319,82,UpVotes,44152,2156,7357,47081,686
7320,82,UpVotes,44152,2156,7357,47109,686
7321,82,UpVotes,44152,2156,7357,47144,686
7322,82,UpVotes,44152,2156,7357,47254,686
7323,82,UpVotes,44152,2156,7357,47368,686
7324,82,UpVotes,44152,2156,7357,47409,686
7325,82,UpVotes,44152,2156,7357,47410,686
7326,82,UpVotes,44152,2156,7357,47496,686
7327,82,UpVotes,44152,2156,7357,47522,686
7328,82,UpVotes,44152,2156,7357,47596,686
7329,82,UpVotes,44152,2156,7357,47673,686
7330,82,UpVotes,44152,2156,7357,47852,686
7331,82,UpVotes,44152,2156,7357,47859,686
7332,82,UpVotes,44152,2156,7357,47891,686
7333,82,UpVotes,44152,2156,7357,47895,686
7334,82,UpVotes,44152,2156,7357,47943,686
7335,82,UpVotes,44152,2156,7357,47975,686
7336,82,UpVotes,44152,2156,7357,48082,686
7337,82,UpVotes,44152,2156,7357,48103,686
7338,82,UpVotes,44152,2156,7357,48156,686
7339,82,UpVotes,44152,2156,7357,48193,686
7340,82,UpVotes,44152,2156,7357,48194,686
7341,82,UpVotes,44152,2156,7357,48201,686
7342,82,UpVotes,44152,2156,7357,48354,686
7343,82,UpVotes,44152,2156,7357,48416,686
7344,82,UpVotes,44152,2156,7357,48423,686
7345,82,UpVotes,44152,2156,7357,48457,686
7346,82,UpVotes,44152,2156,7357,48548,686
7347,82,UpVotes,44152,2156,7357,48628,686
7348,82,UpVotes,44152,2156,7357,48827,686
7349,82,UpVotes,44152,2156,7357,48874,686
7350,82,UpVotes,44152,2156,7357,48969,686
7351,82,UpVotes,44152,2156,7357,48975,686
7352,82,UpVotes,44152,2156,7357,49096,686
7353,82,UpVotes,44152,2156,7357,49129,686
7354,82,UpVotes,44152,2156,7357,49139,686
7355,82,UpVotes,44152,2156,7357,49159,686
7356,82,UpVotes,44152,2156,7357,49227,686
7357,82,UpVotes,44152,2156,7357,49242,686
7358,82,UpVotes,44152,2156,7357,49288,686
7359,82,UpVotes,44152,2156,7357,49290,686
7360,82,UpVotes,44152,2156,7357,49405,686
7361,82,UpVotes,44152,2156,7357,49423,686
7362,82,UpVotes,44152,2156,7357,49486,686
7363,82,UpVotes,44152,2156,7357,49619,686
7364,82,UpVotes,44152,2156,7357,49683,686
7365,82,UpVotes,44152,2156,7357,49749,686
7366,82,UpVotes,44152,2156,7357,49762,686
7367,82,UpVotes,44152,2156,7357,49817,686
7368,82,UpVotes,44152,2156,7357,49852,686
7369,82,UpVotes,44152,2156,7357,49874,686
7370,82,UpVotes,44152,2156,7357,49876,686
7371,82,UpVotes,44152,2156,7357,49902,686
7372,82,UpVotes,44152,2156,7357,49980,686
7373,82,UpVotes,44152,2156,7357,49983,686
7374,82,UpVotes,44152,2156,7357,50020,686
7375,82,UpVotes,44152,2156,7357,50057,686
7376,82,UpVotes,44152,2156,7357,50125,686
7377,82,UpVotes,44152,2156,7357,50142,686
7378,82,UpVotes,44152,2156,7357,50181,686
7379,82,UpVotes,44152,2156,7357,50387,686
7380,82,UpVotes,44152,2156,7357,50416,686
7381,82,UpVotes,44152,2156,7357,50469,686
7382,82,UpVotes,44152,2156,7357,50508,686
7383,82,UpVotes,44152,2156,7357,50510,686
7384,82,UpVotes,44152,2156,7357,50511,686
7385,82,UpVotes,44152,2156,7357,50620,686
7386,82,UpVotes,44152,2156,7357,50685,686
7387,82,UpVotes,44152,2156,7357,50694,686
7388,82,UpVotes,44152,2156,7357,50701,686
7389,82,UpVotes,44152,2156,7357,50800,686
7390,82,UpVotes,44152,2156,7357,50805,686
7391,82,UpVotes,44152,2156,7357,50990,686
7392,82,UpVotes,44152,2156,7357,51247,686
7393,82,UpVotes,44152,2156,7357,51253,686
7394,82,UpVotes,44152,2156,7357,51281,686
7395,82,UpVotes,44152,2156,7357,51295,686
7396,82,UpVotes,44152,2156,7357,51426,686
7397,82,UpVotes,44152,2156,7357,51455,686
7398,82,UpVotes,44152,2156,7357,51458,686
7399,82,UpVotes,44152,2156,7357,51546,686
7400,82,UpVotes,44152,2156,7357,51578,686
7401,82,UpVotes,44152,2156,7357,51687,686
7402,82,UpVotes,44152,2156,7357,51761,686
7403,82,UpVotes,44152,2156,7357,51837,686
7404,82,UpVotes,44152,2156,7357,51838,686
7405,82,UpVotes,44152,2156,7357,51839,686
7406,82,UpVotes,44152,2156,7357,51852,686
7407,82,UpVotes,44152,2156,7357,51860,686
7408,82,UpVotes,44152,2156,7357,51909,686
7409,82,UpVotes,44152,2156,7357,52073,686
7410,82,UpVotes,44152,2156,7357,52074,686
7411,82,UpVotes,44152,2156,7357,52186,686
7412,82,UpVotes,44152,2156,7357,52190,686
7413,82,UpVotes,44152,2156,7357,52300,686
7414,82,UpVotes,44152,2156,7357,52383,686
7415,82,UpVotes,44152,2156,7357,52472,686
7416,82,UpVotes,44152,2156,7357,52477,686
7417,82,UpVotes,44152,2156,7357,52479,686
7418,82,UpVotes,44152,2156,7357,52514,686
7419,82,UpVotes,44152,2156,7357,52532,686
7420,82,UpVotes,44152,2156,7357,52547,686
7421,82,UpVotes,44152,2156,7357,52549,686
7422,82,UpVotes,44152,2156,7357,52590,686
7423,82,UpVotes,44152,2156,7357,52610,686
7424,82,UpVotes,44152,2156,7357,52684,686
7425,82,UpVotes,44152,2156,7357,52741,686
7426,82,UpVotes,44152,2156,7357,52744,686
7427,82,UpVotes,44152,2156,7357,53070,686
7428,82,UpVotes,44152,2156,7357,53139,686
7429,82,UpVotes,44152,2156,7357,53141,686
7430,82,UpVotes,44152,2156,7357,53159,686
7431,82,UpVotes,44152,2156,7357,53257,686
7432,82,UpVotes,44152,2156,7357,54469,686
7433,82,UpVotes,44152,2156,7357,54495,686
7434,82,UpVotes,44152,2156,7357,54496,686
7435,82,UpVotes,44152,2156,7357,54526,686
7436,82,UpVotes,44152,2156,7357,54527,686
7437,82,UpVotes,44152,2156,7357,54529,686
7438,82,UpVotes,44152,2156,7357,54560,686
7439,82,UpVotes,44152,2156,7357,54598,686
7440,82,UpVotes,44152,2156,7357,54602,686
7441,82,UpVotes,44152,2156,7357,54614,686
7442,82,UpVotes,44152,2156,7357,54680,686
7443,82,UpVotes,44152,2156,7357,54685,686
7444,82,UpVotes,44152,2156,7357,54756,686
7445,82,UpVotes,44152,2156,7357,54759,686
7446,82,UpVotes,44152,2156,7357,54770,686
7447,82,UpVotes,44152,2156,7357,54957,686
7448,82,UpVotes,44152,2156,7357,55013,686
7449,82,UpVotes,44152,2156,7357,55095,686
7450,82,UpVotes,44152,2156,7357,55133,686
7451,82,UpVotes,44152,2156,7357,55282,686
7452,82,UpVotes,44152,2156,7357,55331,686
7453,82,UpVotes,44152,2156,7357,55332,686
7454,82,UpVotes,44152,2156,7357,55425,686
7455,82,UpVotes,44152,2156,7357,55568,686
7456,82,UpVotes,44152,2156,7357,55570,686
7457,82,UpVotes,44152,2156,7357,55620,686
7458,82,UpVotes,44152,2156,7357,55623,686
7459,82,UpVotes,44152,2156,7357,55632,686
7460,82,UpVotes,44152,2156,7357,55819,686
7461,82,UpVotes,44152,2156,7357,55885,686
7462,82,UpVotes,44152,2156,7357,55886,686
7463,82,UpVotes,44152,2156,7357,55889,686
7464,82,UpVotes,44152,2156,7357,55955,686
7465,82,UpVotes,44152,2156,7357,55970,686
7466,82,UpVotes,44152,2156,7357,55972,686
7467,82,UpVotes,44152,2156,7357,55978,686
7468,82,UpVotes,44152,2156,7357,56003,686
7469,82,UpVotes,44152,2156,7357,56007,686
7470,82,UpVotes,44152,2156,7357,56009,686
7471,82,UpVotes,44152,2156,7357,56011,686
7472,82,UpVotes,44152,2156,7357,56014,686
7473,82,UpVotes,44152,2156,7357,56026,686
7474,82,UpVotes,44152,2156,7357,56071,686
7475,82,UpVotes,44152,2156,7357,56076,686
7476,82,UpVotes,44152,2156,7357,56107,686
7477,82,UpVotes,44152,2156,7357,56138,686
7478,82,UpVotes,44152,2156,7357,56187,686
7479,82,UpVotes,44152,2156,7357,56355,686
7480,82,UpVotes,44152,2156,7357,56394,686
7481,82,UpVotes,44152,2156,7357,56403,686
7482,82,UpVotes,44152,2156,7357,56635,686
7483,82,UpVotes,44152,2156,7357,56646,686
7484,82,UpVotes,44152,2156,7357,56647,686
7485,82,UpVotes,44152,2156,7357,56674,686
7486,82,UpVotes,44152,2156,7357,56713,686
7487,82,UpVotes,44152,2156,7357,56755,686
7488,82,UpVotes,44152,2156,7357,56769,686
7489,82,UpVotes,44152,2156,7357,56790,686
7490,82,UpVotes,44152,2156,7357,56791,686
7491,82,UpVotes,44152,2156,7357,56867,686
7492,82,UpVotes,44152,2156,7357,56894,686
7493,82,UpVotes,44152,2156,7357,57193,686
7494,82,UpVotes,44152,2156,7357,57330,686
7495,82,UpVotes,44152,2156,7357,57414,686
7496,82,UpVotes,44152,2156,7357,57415,686
7497,82,UpVotes,44152,2156,7357,57425,686
7498,82,UpVotes,44152,2156,7357,57490,686
7499,82,UpVotes,44152,2156,7357,57491,686
7500,82,UpVotes,44152,2156,7357,57554,686
7501,82,UpVotes,44152,2156,7357,57580,686
7502,82,UpVotes,44152,2156,7357,57583,686
7503,82,UpVotes,44152,2156,7357,57799,686
7504,82,UpVotes,44152,2156,7357,57800,686
7505,82,UpVotes,44152,2156,7357,57897,686
7506,82,UpVotes,44152,2156,7357,58073,686
7507,82,UpVotes,44152,2156,7357,58074,686
7508,82,UpVotes,44152,2156,7357,58118,686
7509,82,UpVotes,44152,2156,7357,58129,686
7510,82,UpVotes,44152,2156,7357,58169,686
7511,82,UpVotes,44152,2156,7357,58170,686
7512,82,UpVotes,44152,2156,7357,58172,686
7513,82,UpVotes,44152,2156,7357,58210,686
7514,82,UpVotes,44152,2156,7357,58232,686
7515,82,UpVotes,44152,2156,7357,58311,686
7516,82,UpVotes,44152,2156,7357,58347,686
7517,82,UpVotes,44152,2156,7357,58412,686
7518,82,UpVotes,44152,2156,7357,58423,686
7519,82,UpVotes,44152,2156,7357,58462,686
7520,82,UpVotes,44152,2156,7357,58529,686
7521,82,UpVotes,44152,2156,7357,58555,686
7522,82,UpVotes,44152,2156,7357,58707,686
7523,82,UpVotes,44152,2156,7357,58727,686
7524,82,UpVotes,44152,2156,7357,58748,686
7525,82,UpVotes,44152,2156,7357,58801,686
7526,82,UpVotes,44152,2156,7357,58844,686
7527,82,UpVotes,44152,2156,7357,58847,686
7528,82,UpVotes,44152,2156,7357,58870,686
7529,82,UpVotes,44152,2156,7357,58881,686
7530,82,UpVotes,44152,2156,7357,59021,686
7531,82,UpVotes,44152,2156,7357,59040,686
7532,82,UpVotes,44152,2156,7357,59041,686
7533,82,UpVotes,44152,2156,7357,59114,686
7534,82,UpVotes,44152,2156,7357,59154,686
7535,82,UpVotes,44152,2156,7357,59160,686
7536,82,UpVotes,44152,2156,7357,59193,686
7537,82,UpVotes,44152,2156,7357,59194,686
7538,82,UpVotes,44152,2156,7357,59198,686
7539,82,UpVotes,44152,2156,7357,59229,686
7540,82,UpVotes,44152,2156,7357,59439,686
7541,82,UpVotes,44152,2156,7357,59443,686
7542,82,UpVotes,44152,2156,7357,59458,686
7543,82,UpVotes,44152,2156,7357,59459,686
7544,82,UpVotes,44152,2156,7357,59506,686
7545,82,UpVotes,44152,2156,7357,59519,686
7546,82,UpVotes,44152,2156,7357,59572,686
7547,82,UpVotes,44152,2156,7357,59607,686
7548,82,UpVotes,44152,2156,7357,59611,686
7549,82,UpVotes,44152,2156,7357,59650,686
7550,82,UpVotes,44152,2156,7357,59776,686
7551,82,UpVotes,44152,2156,7357,59811,686
7552,82,UpVotes,44152,2156,7357,59817,686
7553,82,UpVotes,44152,2156,7357,59858,686
7554,82,UpVotes,44152,2156,7357,59935,686
7555,82,UpVotes,44152,2156,7357,60071,686
7556,82,UpVotes,44152,2156,7357,60093,686
7557,82,UpVotes,44152,2156,7357,60213,686
7558,82,UpVotes,44152,2156,7357,60215,686
7559,82,UpVotes,44152,2156,7357,60217,686
7560,82,UpVotes,44152,2156,7357,60219,686
7561,82,UpVotes,44152,2156,7357,60271,686
7562,82,UpVotes,44152,2156,7357,60282,686
7563,82,UpVotes,44152,2156,7357,60285,686
7564,82,UpVotes,44152,2156,7357,60286,686
7565,82,UpVotes,44152,2156,7357,60287,686
7566,82,UpVotes,44152,2156,7357,60290,686
7567,82,UpVotes,44152,2156,7357,60291,686
7568,82,UpVotes,44152,2156,7357,60366,686
7569,82,UpVotes,44152,2156,7357,60657,686
7570,82,UpVotes,44152,2156,7357,60728,686
7571,82,UpVotes,44152,2156,7357,61007,686
7572,82,UpVotes,44152,2156,7357,61276,686
7573,82,UpVotes,44152,2156,7357,61277,686
7574,82,UpVotes,44152,2156,7357,61279,686
7575,82,UpVotes,44152,2156,7357,61329,686
7576,82,UpVotes,44152,2156,7357,61355,686
7577,82,UpVotes,44152,2156,7357,61370,686
7578,82,UpVotes,44152,2156,7357,61375,686
7579,82,UpVotes,44152,2156,7357,61428,686
